plz,ort,stadtteil,termin,termin_vom,muellart,latitude,longitude,strasse_final
48159,Münster,,2025-06-24,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9992427,7.5958161,Killingstraße
48159,Münster,,2025-07-22,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9992427,7.5958161,Killingstraße
48159,Münster,,2025-08-26,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9992427,7.5958161,Killingstraße
48159,Münster,,2025-09-23,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9992427,7.5958161,Killingstraße
48159,Münster,,2025-10-28,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9992427,7.5958161,Killingstraße
48159,Münster,,2025-11-25,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9992427,7.5958161,Killingstraße
48159,Münster,,2025-12-23,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9992427,7.5958161,Killingstraße
48159,Münster,,2025-05-27,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9942949,7.6025935,Kinderhaus
48159,Münster,,2025-06-24,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9942949,7.6025935,Kinderhaus
48159,Münster,,2025-07-22,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9942949,7.6025935,Kinderhaus
48159,Münster,,2025-08-26,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9942949,7.6025935,Kinderhaus
48159,Münster,,2025-09-23,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9942949,7.6025935,Kinderhaus
48159,Münster,,2025-10-28,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9942949,7.6025935,Kinderhaus
48159,Münster,,2025-11-25,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9942949,7.6025935,Kinderhaus
48159,Münster,,2025-12-23,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9942949,7.6025935,Kinderhaus
48149,Münster,,2025-05-16,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9726986,7.6135863,Kinderhauser Straße 1-49
48149,Münster,,2025-06-20,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9726986,7.6135863,Kinderhauser Straße 1-49
48149,Münster,,2025-07-18,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9726986,7.6135863,Kinderhauser Straße 1-49
48149,Münster,,2025-08-15,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9726986,7.6135863,Kinderhauser Straße 1-49
48149,Münster,,2025-09-19,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9726986,7.6135863,Kinderhauser Straße 1-49
48149,Münster,,2025-10-17,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9726986,7.6135863,Kinderhauser Straße 1-49
48149,Münster,,2025-11-21,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9726986,7.6135863,Kinderhauser Straße 1-49
48149,Münster,,2025-12-19,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9726986,7.6135863,Kinderhauser Straße 1-49
48147,Münster,,2025-05-26,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9819036,7.6141478,Kinderhauser Straße 58-226
48147,Münster,,2025-06-23,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9819036,7.6141478,Kinderhauser Straße 58-226
48147,Münster,,2025-07-28,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9819036,7.6141478,Kinderhauser Straße 58-226
48147,Münster,,2025-08-25,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9819036,7.6141478,Kinderhauser Straße 58-226
48147,Münster,,2025-09-22,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9819036,7.6141478,Kinderhauser Straße 58-226
48147,Münster,,2025-10-27,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9819036,7.6141478,Kinderhauser Straße 58-226
48147,Münster,,2025-11-24,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9819036,7.6141478,Kinderhauser Straße 58-226
48147,Münster,,2025-12-22,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9819036,7.6141478,Kinderhauser Straße 58-226
48163,Münster,,2025-06-05,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.8811659,7.6068852,Kirchfeld
48163,Münster,,2025-07-03,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.8811659,7.6068852,Kirchfeld
48163,Münster,,2025-08-07,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.8811659,7.6068852,Kirchfeld
48163,Münster,,2025-09-04,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.8811659,7.6068852,Kirchfeld
48163,Münster,,2025-10-02,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.8811659,7.6068852,Kirchfeld
48163,Münster,,2025-11-06,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.8811659,7.6068852,Kirchfeld
48163,Münster,,2025-12-04,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.8811659,7.6068852,Kirchfeld
48143,Münster,,2025-05-05,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9633648,7.6304671,Kirchherrngasse
48143,Münster,,2025-06-02,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9633648,7.6304671,Kirchherrngasse
48143,Münster,,2025-07-07,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9633648,7.6304671,Kirchherrngasse
48143,Münster,,2025-08-04,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9633648,7.6304671,Kirchherrngasse
48143,Münster,,2025-09-01,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9633648,7.6304671,Kirchherrngasse
48143,Münster,,2025-10-06,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9633648,7.6304671,Kirchherrngasse
48143,Münster,,2025-11-03,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9633648,7.6304671,Kirchherrngasse
48143,Münster,,2025-12-01,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9633648,7.6304671,Kirchherrngasse
48159,Münster,,2025-05-27,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9907077,7.5951994,Kirchhoffweg
48159,Münster,,2025-06-24,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9907077,7.5951994,Kirchhoffweg
48159,Münster,,2025-07-22,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9907077,7.5951994,Kirchhoffweg
48159,Münster,,2025-08-26,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9907077,7.5951994,Kirchhoffweg
48159,Münster,,2025-09-23,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9907077,7.5951994,Kirchhoffweg
48159,Münster,,2025-10-28,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9907077,7.5951994,Kirchhoffweg
48159,Münster,,2025-11-25,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9907077,7.5951994,Kirchhoffweg
48159,Münster,,2025-12-23,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9907077,7.5951994,Kirchhoffweg
48167,Münster,,2025-05-14,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9225447,7.7003277,Kirchplatz
48167,Münster,,2025-06-11,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9225447,7.7003277,Kirchplatz
48167,Münster,,2025-07-09,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9225447,7.7003277,Kirchplatz
48167,Münster,,2025-08-13,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9225447,7.7003277,Kirchplatz
48167,Münster,,2025-09-10,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9225447,7.7003277,Kirchplatz
48167,Münster,,2025-10-08,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9225447,7.7003277,Kirchplatz
48167,Münster,,2025-11-12,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9225447,7.7003277,Kirchplatz
48167,Münster,,2025-12-10,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9225447,7.7003277,Kirchplatz
48145,Münster,,2025-05-19,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9669362,7.6477611,Kirchstraße
48145,Münster,,2025-06-16,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9669362,7.6477611,Kirchstraße
48145,Münster,,2025-07-21,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9669362,7.6477611,Kirchstraße
48145,Münster,,2025-08-18,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9669362,7.6477611,Kirchstraße
48145,Münster,,2025-09-15,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9669362,7.6477611,Kirchstraße
48145,Münster,,2025-10-20,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9669362,7.6477611,Kirchstraße
48145,Münster,,2025-11-17,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9669362,7.6477611,Kirchstraße
48145,Münster,,2025-12-15,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9669362,7.6477611,Kirchstraße
48161,Münster,,2025-05-16,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.99665,7.5598745,Kirmstraße
48161,Münster,,2025-06-20,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.99665,7.5598745,Kirmstraße
48161,Münster,,2025-07-18,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.99665,7.5598745,Kirmstraße
48161,Münster,,2025-08-15,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.99665,7.5598745,Kirmstraße
48161,Münster,,2025-09-19,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.99665,7.5598745,Kirmstraße
48161,Münster,,2025-10-17,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.99665,7.5598745,Kirmstraße
48161,Münster,,2025-11-21,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.99665,7.5598745,Kirmstraße
48161,Münster,,2025-12-19,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.99665,7.5598745,Kirmstraße
48157,Münster,,2025-05-20,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9887269,7.7009433,Kirschgarten
48157,Münster,,2025-06-17,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9887269,7.7009433,Kirschgarten
48157,Münster,,2025-07-15,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9887269,7.7009433,Kirschgarten
48157,Münster,,2025-08-19,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9887269,7.7009433,Kirschgarten
48157,Münster,,2025-09-16,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9887269,7.7009433,Kirschgarten
48157,Münster,,2025-10-21,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9887269,7.7009433,Kirschgarten
48157,Münster,,2025-11-18,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9887269,7.7009433,Kirschgarten
48157,Münster,,2025-12-16,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9887269,7.7009433,Kirschgarten
48167,Münster,,2025-05-05,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9144102,7.7081315,Kissenkötterweg
48167,Münster,,2025-06-02,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9144102,7.7081315,Kissenkötterweg
48167,Münster,,2025-07-07,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9144102,7.7081315,Kissenkötterweg
48167,Münster,,2025-08-04,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9144102,7.7081315,Kissenkötterweg
48167,Münster,,2025-09-01,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9144102,7.7081315,Kissenkötterweg
48167,Münster,,2025-10-06,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9144102,7.7081315,Kissenkötterweg
48167,Münster,,2025-11-03,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9144102,7.7081315,Kissenkötterweg
48167,Münster,,2025-12-01,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9144102,7.7081315,Kissenkötterweg
48163,Münster,,2025-06-06,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9352041,7.5962507,Klapperhagen
48163,Münster,,2025-07-04,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9352041,7.5962507,Klapperhagen
48163,Münster,,2025-08-01,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9352041,7.5962507,Klapperhagen
48163,Münster,,2025-09-05,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9352041,7.5962507,Klapperhagen
48163,Münster,,2025-11-07,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9352041,7.5962507,Klapperhagen
48163,Münster,,2025-12-05,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9352041,7.5962507,Klapperhagen
48143,Münster,,2025-05-05,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9602116,7.627924,Klarissengasse
48143,Münster,,2025-06-02,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9602116,7.627924,Klarissengasse
48143,Münster,,2025-07-07,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9602116,7.627924,Klarissengasse
48143,Münster,,2025-08-04,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9602116,7.627924,Klarissengasse
48143,Münster,,2025-09-01,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9602116,7.627924,Klarissengasse
48143,Münster,,2025-10-06,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9602116,7.627924,Klarissengasse
48143,Münster,,2025-11-03,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9602116,7.627924,Klarissengasse
48143,Münster,,2025-12-01,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9602116,7.627924,Klarissengasse
48151,Münster,,2025-05-13,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9316077,7.6115326,Klausenburgweg
48151,Münster,,2025-06-10,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9316077,7.6115326,Klausenburgweg
48151,Münster,,2025-07-08,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9316077,7.6115326,Klausenburgweg
48151,Münster,,2025-08-12,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9316077,7.6115326,Klausenburgweg
48151,Münster,,2025-09-09,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9316077,7.6115326,Klausenburgweg
48151,Münster,,2025-10-14,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9316077,7.6115326,Klausenburgweg
48151,Münster,,2025-11-11,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9316077,7.6115326,Klausenburgweg
48151,Münster,,2025-12-09,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9316077,7.6115326,Klausenburgweg
48151,Münster,,2025-06-06,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9459571,7.603996,Klausenerstraße
48151,Münster,,2025-07-04,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9459571,7.603996,Klausenerstraße
48151,Münster,,2025-08-01,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9459571,7.603996,Klausenerstraße
48151,Münster,,2025-09-05,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9459571,7.603996,Klausenerstraße
48151,Münster,,2025-11-07,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9459571,7.603996,Klausenerstraße
48151,Münster,,2025-12-05,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9459571,7.603996,Klausenerstraße
48163,Münster,,2025-05-12,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9191775,7.5758415,Kleibusch
48163,Münster,,2025-07-14,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9191775,7.5758415,Kleibusch
48163,Münster,,2025-08-11,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9191775,7.5758415,Kleibusch
48163,Münster,,2025-09-08,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9191775,7.5758415,Kleibusch
48163,Münster,,2025-10-13,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9191775,7.5758415,Kleibusch
48163,Münster,,2025-11-10,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9191775,7.5758415,Kleibusch
48163,Münster,,2025-12-08,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9191775,7.5758415,Kleibusch
48151,Münster,,2025-06-06,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9393984,7.6005078,Kleihorststraße
48151,Münster,,2025-07-04,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9393984,7.6005078,Kleihorststraße
48151,Münster,,2025-08-01,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9393984,7.6005078,Kleihorststraße
48151,Münster,,2025-09-05,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9393984,7.6005078,Kleihorststraße
48151,Münster,,2025-11-07,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9393984,7.6005078,Kleihorststraße
48151,Münster,,2025-12-05,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9393984,7.6005078,Kleihorststraße
48153,Münster,,2025-05-13,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9269112,7.6111959,Kleikamp
48153,Münster,,2025-06-10,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9269112,7.6111959,Kleikamp
48153,Münster,,2025-07-08,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9269112,7.6111959,Kleikamp
48153,Münster,,2025-08-12,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9269112,7.6111959,Kleikamp
48153,Münster,,2025-09-09,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9269112,7.6111959,Kleikamp
48153,Münster,,2025-10-14,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9269112,7.6111959,Kleikamp
48153,Münster,,2025-11-11,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9269112,7.6111959,Kleikamp
48153,Münster,,2025-12-09,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9269112,7.6111959,Kleikamp
48149,Münster,,2025-05-16,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9674231,7.6187466,Kleimannstraße
48149,Münster,,2025-06-20,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9674231,7.6187466,Kleimannstraße
48149,Münster,,2025-07-18,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9674231,7.6187466,Kleimannstraße
48149,Münster,,2025-08-15,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9674231,7.6187466,Kleimannstraße
48149,Münster,,2025-09-19,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9674231,7.6187466,Kleimannstraße
48149,Münster,,2025-10-17,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9674231,7.6187466,Kleimannstraße
48149,Münster,,2025-11-21,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9674231,7.6187466,Kleimannstraße
48149,Münster,,2025-12-19,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9674231,7.6187466,Kleimannstraße
48163,Münster,,2025-05-12,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9176672,7.5256974,Kleine Breikamp
